Store_Dept_Date,Weekly_Sales
22_34_2013-06-21,27843.3342
22_35_2013-06-21,5889.5083
22_36_2013-06-21,4263.2943
22_38_2013-06-21,77348.4444
22_40_2013-06-21,56571.46
22_41_2013-06-21,1514.6801
22_42_2013-06-21,7399.1643
22_44_2013-06-21,5633.095
22_46_2013-06-21,25175.0684
22_49_2013-06-21,9.085
22_52_2013-06-21,2203.2252
22_54_2013-06-21,50.1458
22_55_2013-06-21,6325.4117
22_56_2013-06-21,8547.1012
22_58_2013-06-21,3755.5
22_59_2013-06-21,245.6079
22_60_2013-06-21,419.908
22_67_2013-06-21,16463.9582
22_71_2013-06-21,4669.4285
22_72_2013-06-21,47361.1681
22_74_2013-06-21,17042.2302
22_79_2013-06-21,15172.7024
22_80_2013-06-21,1664.3629
22_81_2013-06-21,12532.3895
22_82_2013-06-21,21268.66
22_83_2013-06-21,1413.8948
22_85_2013-06-21,2792.4763
22_87_2013-06-21,15824.0061
22_90_2013-06-21,20944.8697
22_91_2013-06-21,20362.2
22_92_2013-06-21,55956.2142
22_93_2013-06-21,3416.3168
22_94_2013-06-21,438.7143
22_95_2013-06-21,59145.7554
22_97_2013-06-21,4596.8623
22_98_2013-06-21,137.6015
22_1_2013-06-28,11917.975
22_2_2013-06-28,56126.2929
22_3_2013-06-28,7477.4635
22_4_2013-06-28,33464.4242
22_5_2013-06-28,16266.4241
22_6_2013-06-28,3811.873
22_7_2013-06-28,34822.5006
22_8_2013-06-28,36005.7832
22_9_2013-06-28,31921.8098
22_10_2013-06-28,20294.7656
22_11_2013-06-28,34310.101
22_12_2013-06-28,3718.7165
22_13_2013-06-28,36904.2985
22_14_2013-06-28,14104.4121
22_16_2013-06-28,45262.1011
22_17_2013-06-28,11242.3306
22_18_2013-06-28,2.0521
22_19_2013-06-28,1260.3081
22_20_2013-06-28,7929.6238
22_21_2013-06-28,5267.1963
22_22_2013-06-28,10945.7725
22_23_2013-06-28,42090.4443
22_24_2013-06-28,6911.8383
22_25_2013-06-28,10314.3881
22_26_2013-06-28,6550.9604
22_27_2013-06-28,1381.0272
22_28_2013-06-28,495.6891
22_29_2013-06-28,7378.1314
22_30_2013-06-28,5807.8449
22_31_2013-06-28,2152.2472
22_32_2013-06-28,6648.4429
22_33_2013-06-28,6571.0003
22_34_2013-06-28,27161.5462
22_35_2013-06-28,5604.4632
22_36_2013-06-28,5713.4368
22_38_2013-06-28,74392.984
22_40_2013-06-28,54584.9618
22_41_2013-06-28,1650.5922
22_42_2013-06-28,7395.7219
22_44_2013-06-28,5103.5689
22_46_2013-06-28,26371.355
22_49_2013-06-28,-7.8976
22_52_2013-06-28,1737.7845
22_54_2013-06-28,31.1296
22_55_2013-06-28,6189.1755
22_56_2013-06-28,5240.4641
22_58_2013-06-28,3076.5
22_59_2013-06-28,216.4813
22_60_2013-06-28,382.628
22_67_2013-06-28,11938.8665
22_71_2013-06-28,4963.9385
22_72_2013-06-28,49245.931
22_74_2013-06-28,18538.3786
22_79_2013-06-28,15138.2514
22_80_2013-06-28,1574.675
22_81_2013-06-28,11615.5492
22_82_2013-06-28,20182.0832
22_83_2013-06-28,1389.8449
22_85_2013-06-28,2738.4599
22_87_2013-06-28,15847.5858
22_90_2013-06-28,20173.0194
22_91_2013-06-28,19845.414
22_92_2013-06-28,52269.6505
22_93_2013-06-28,3726.0918
22_95_2013-06-28,60890.4311
22_97_2013-06-28,4673.1063
22_1_2013-07-05,11729.8358
22_2_2013-07-05,55641.4453
22_3_2013-07-05,8448.3813
22_4_2013-07-05,35938.1216
22_5_2013-07-05,15942.8034
22_6_2013-07-05,3168.7694
22_7_2013-07-05,35281.554
22_8_2013-07-05,38165.9581
22_9_2013-07-05,31161.3016
22_10_2013-07-05,22147.1786
22_11_2013-07-05,39987.828
22_12_2013-07-05,3892.7716
22_13_2013-07-05,38928.2245
22_14_2013-07-05,15223.7781
22_16_2013-07-05,48790.1941
22_17_2013-07-05,11355.8582
22_19_2013-07-05,1183.7438
22_20_2013-07-05,7869.671
22_21_2013-07-05,4928.9133
22_22_2013-07-05,11894.5083
22_23_2013-07-05,33093.2936
22_24_2013-07-05,7705.4744
22_25_2013-07-05,9316.7088
22_26_2013-07-05,6688.2681
22_27_2013-07-05,1273.3583
22_28_2013-07-05,450.1523
22_29_2013-07-05,7785.7388
22_30_2013-07-05,5942.2771
22_31_2013-07-05,2210.7209
22_32_2013-07-05,6142.6899
22_33_2013-07-05,7796.6384
22_34_2013-07-05,29420.3772
22_35_2013-07-05,4561.5462
22_36_2013-07-05,5346.2246
22_38_2013-07-05,74317.6375
22_40_2013-07-05,56263.1967
22_41_2013-07-05,1398.6713
22_42_2013-07-05,7418.0838
22_44_2013-07-05,5308.7075
22_46_2013-07-05,26824.9823
22_49_2013-07-05,-7.8668
22_52_2013-07-05,2242.7377
22_55_2013-07-05,6278.045
22_56_2013-07-05,3205.4164
22_58_2013-07-05,3581.2591
22_59_2013-07-05,246.6172
22_60_2013-07-05,487.522
22_67_2013-07-05,10349.6805
22_71_2013-07-05,4993.2689
22_72_2013-07-05,47737.5023
22_74_2013-07-05,18169.3057
22_79_2013-07-05,16583.084
22_80_2013-07-05,1754.9108
22_81_2013-07-05,12819.2488
22_82_2013-07-05,20211.8213
22_83_2013-07-05,1435.3582
22_85_2013-07-05,2619.8546
22_87_2013-07-05,16643.4545
22_90_2013-07-05,21072.846
22_91_2013-07-05,21435.1652
22_92_2013-07-05,57483.8768
22_93_2013-07-05,3815.8158
22_95_2013-07-05,62640.48
22_97_2013-07-05,4781.832
22_98_2013-07-05,173.7706
22_1_2013-07-12,11959.7856
22_2_2013-07-12,56339.6745
22_3_2013-07-12,13910.9345
22_4_2013-07-12,34986.2201
22_5_2013-07-12,15824.7049
22_6_2013-07-12,3297.3712
22_7_2013-07-12,27081.1134
22_8_2013-07-12,35324.268
22_9_2013-07-12,29270.1783
22_10_2013-07-12,20878.8556
22_11_2013-07-12,33100.4407
22_12_2013-07-12,3890.7661
22_13_2013-07-12,36981.9814
22_14_2013-07-12,14139.5478
22_16_2013-07-12,35329.9718
22_17_2013-07-12,11254.6303
22_18_2013-07-12,2.3674
22_19_2013-07-12,1099.686
22_20_2013-07-12,7661.7827
22_21_2013-07-12,4941.9182
22_22_2013-07-12,11498.0062
22_23_2013-07-12,34166.3637
22_24_2013-07-12,7244.4189
22_25_2013-07-12,8862.0513
22_26_2013-07-12,6264.356
22_27_2013-07-12,1297.1479
22_28_2013-07-12,395.1175
22_29_2013-07-12,7699.005
22_30_2013-07-12,5457.5548
22_31_2013-07-12,2264.9722
22_32_2013-07-12,6396.8544
22_33_2013-07-12,6352.1861
22_34_2013-07-12,25301.0698
22_35_2013-07-12,4715.3431
22_36_2013-07-12,3770.5498
22_38_2013-07-12,77525.22
22_40_2013-07-12,55144.0646
22_41_2013-07-12,1369.0044
22_42_2013-07-12,7335.0966
22_44_2013-07-12,4967.8018
22_46_2013-07-12,24475.3223
22_49_2013-07-12,4.4226
22_52_2013-07-12,1750.6645
22_55_2013-07-12,6115.8976
22_56_2013-07-12,2100.2793
22_58_2013-07-12,4540.7594
22_59_2013-07-12,218.0483
22_60_2013-07-12,402.72
22_67_2013-07-12,9751.8166
22_71_2013-07-12,4673.155
22_72_2013-07-12,45256.3888
22_74_2013-07-12,16876.7061
22_79_2013-07-12,15371.1492
22_80_2013-07-12,1661.6315
22_81_2013-07-12,12101.7919
22_82_2013-07-12,18734.3347
22_83_2013-07-12,1464.9208
22_85_2013-07-12,2688.608
22_87_2013-07-12,16259.9232
22_90_2013-07-12,20309.8017
22_91_2013-07-12,20764.7654
22_92_2013-07-12,55789.7615
22_93_2013-07-12,3699.8694
22_94_2013-07-12,454.0277
22_95_2013-07-12,60209.5885
22_97_2013-07-12,4817.5025
22_98_2013-07-12,174.6492
22_1_2013-07-19,11910.9726
22_2_2013-07-19,56988.1548
22_3_2013-07-19,21840.0092
22_4_2013-07-19,34457.0666
22_5_2013-07-19,15282.307
22_6_2013-07-19,3053.012
22_7_2013-07-19,24375.5077
22_8_2013-07-19,36094.6033
22_9_2013-07-19,29036.8846
22_10_2013-07-19,21447.0641
22_11_2013-07-19,41981.1885
22_12_2013-07-19,4233.9719
22_13_2013-07-19,37199.4295
22_14_2013-07-19,14212.6868
22_16_2013-07-19,34651.3768
22_17_2013-07-19,11747.8768
22_18_2013-07-19,16.9668
22_19_2013-07-19,924.7741
22_20_2013-07-19,7713.8711
22_21_2013-07-19,5030.371
22_22_2013-07-19,11317.225
22_23_2013-07-19,33574.4213
22_24_2013-07-19,7446.3472
22_25_2013-07-19,8958.1834
22_26_2013-07-19,5942.904
22_27_2013-07-19,1241.8143
22_28_2013-07-19,440.7652
22_29_2013-07-19,7468.4313
22_30_2013-07-19,5331.7785
22_31_2013-07-19,2732.3107
22_32_2013-07-19,5917.0085
22_33_2013-07-19,7513.8489
22_34_2013-07-19,25968.076
22_35_2013-07-19,4682.0921
22_36_2013-07-19,2855.5157
22_38_2013-07-19,70918.7355
22_40_2013-07-19,55186.7767
22_41_2013-07-19,1272.0109
22_42_2013-07-19,7181.1121
22_44_2013-07-19,4436.4069
22_46_2013-07-19,24469.9208
22_49_2013-07-19,7.3734
22_52_2013-07-19,1921.3105
22_54_2013-07-19,41.1572
22_55_2013-07-19,6252.7953
22_56_2013-07-19,1725.5714
22_58_2013-07-19,4591.8197
22_59_2013-07-19,248.9339
22_60_2013-07-19,411.124
22_67_2013-07-19,9136.7903
22_71_2013-07-19,4668.5575
22_72_2013-07-19,45712.0827
22_74_2013-07-19,16946.2257
22_79_2013-07-19,16012.3424
22_80_2013-07-19,1690.2179
22_81_2013-07-19,12213.6386
22_82_2013-07-19,20986.8514
22_83_2013-07-19,1440.2653
22_85_2013-07-19,2783.7756
22_87_2013-07-19,14916.6101
22_90_2013-07-19,20846.7813
22_91_2013-07-19,20626.4368
22_92_2013-07-19,57759.4373
22_93_2013-07-19,3252.3243
22_94_2013-07-19,861.095
22_95_2013-07-19,64484.682
22_97_2013-07-19,4636.6352
22_1_2013-07-26,12520.2846
22_2_2013-07-26,56627.7953
22_3_2013-07-26,22525.8389
22_4_2013-07-26,35313.4215
22_5_2013-07-26,16021.6057
22_6_2013-07-26,3348.3696
22_7_2013-07-26,24502.2904
22_8_2013-07-26,36576.5153
22_9_2013-07-26,30259.4332
22_10_2013-07-26,20340.1457
22_11_2013-07-26,31611.717
22_12_2013-07-26,4187.2235
22_13_2013-07-26,36980.606
22_14_2013-07-26,13913.3661
22_16_2013-07-26,28904.2156
22_17_2013-07-26,12758.9248
22_18_2013-07-26,63.8957
22_19_2013-07-26,630.0332
22_20_2013-07-26,7513.4838
22_21_2013-07-26,5148.456
22_22_2013-07-26,11433.5424
22_23_2013-07-26,30730.5172
22_24_2013-07-26,7095.7387
22_25_2013-07-26,8781.8375
22_26_2013-07-26,5787.749
22_27_2013-07-26,1255.4617
22_28_2013-07-26,473.2104
22_29_2013-07-26,7612.4436
22_30_2013-07-26,5665.1719
22_31_2013-07-26,2772.6105
22_32_2013-07-26,5652.9914
22_33_2013-07-26,7455.7283
22_34_2013-07-26,23896.9155
22_35_2013-07-26,4428.9798
22_36_2013-07-26,2313.0922
22_38_2013-07-26,70823.689
22_40_2013-07-26,54710.5073
22_41_2013-07-26,1433.1165
22_42_2013-07-26,7266.2726
22_44_2013-07-26,4238.6558
22_46_2013-07-26,24109.7098
22_49_2013-07-26,20.2906
22_52_2013-07-26,1629.0934
22_54_2013-07-26,40.6866
22_55_2013-07-26,6160.2057
22_56_2013-07-26,1411.2754
22_58_2013-07-26,3546.4735
22_59_2013-07-26,244.3104
22_60_2013-07-26,353.082
22_67_2013-07-26,8449.8649
22_71_2013-07-26,5013.6485
22_72_2013-07-26,48403.5799
22_74_2013-07-26,18858.8129
22_79_2013-07-26,16101.5785
22_80_2013-07-26,1658.9769
22_81_2013-07-26,11998.6025
22_82_2013-07-26,21354.3053
22_83_2013-07-26,1434.6944
22_85_2013-07-26,3008.0635
22_87_2013-07-26,15299.1778
22_90_2013-07-26,20786.1615
22_91_2013-07-26,20206.8137
22_92_2013-07-26,53796.9729
22_93_2013-07-26,3098.1593
22_94_2013-07-26,937.8515
22_95_2013-07-26,63949.4745
22_97_2013-07-26,4561.739
22_98_2013-07-26,188.9554
23_1_2012-11-02,35400.1473
23_2_2012-11-02,72182.7928
23_3_2012-11-02,14666.4942
23_4_2012-11-02,26549.775
23_5_2012-11-02,47307.3812
23_6_2012-11-02,5576.4357
23_7_2012-11-02,37315.6586
23_8_2012-11-02,39589.7514
23_9_2012-11-02,47520.6574
23_10_2012-11-02,30493.7334
23_11_2012-11-02,25340.0278
23_12_2012-11-02,5233.9558
23_13_2012-11-02,40470.7941
23_14_2012-11-02,29608.5497
23_16_2012-11-02,4879.7148
23_17_2012-11-02,30404.2601
23_18_2012-11-02,20929.7474
23_19_2012-11-02,1249.8004
23_20_2012-11-02,11716.0154
23_21_2012-11-02,10742.1804
23_22_2012-11-02,24938.2478
23_23_2012-11-02,52968.5149
23_24_2012-11-02,11912.2182
23_25_2012-11-02,16092.4349
23_26_2012-11-02,15561.4536
23_27_2012-11-02,4216.7991
23_28_2012-11-02,1407.8699
23_29_2012-11-02,12501.5913
23_30_2012-11-02,6234.4303
23_31_2012-11-02,6086.2821
23_32_2012-11-02,12059.2926
23_33_2012-11-02,13801.8166
23_34_2012-11-02,23021.3179
23_35_2012-11-02,4797.7351
23_36_2012-11-02,3832.7351
23_38_2012-11-02,46274.894
23_40_2012-11-02,63297.2842
23_41_2012-11-02,1500.3518
23_42_2012-11-02,12597.0253
23_44_2012-11-02,9185.5148
23_46_2012-11-02,32739.5048
23_49_2012-11-02,27167.8007
23_50_2012-11-02,7012.445
23_52_2012-11-02,2779.9059
23_54_2012-11-02,92.8052
23_55_2012-11-02,19451.2243
23_56_2012-11-02,2749.6023
23_58_2012-11-02,3355.4497
23_59_2012-11-02,530.1207
23_60_2012-11-02,158.202
23_67_2012-11-02,13113.4133
23_71_2012-11-02,14286.7671
23_72_2012-11-02,70740.8972
23_74_2012-11-02,39226.4564
23_79_2012-11-02,32639.6446
23_80_2012-11-02,1581.5807
23_81_2012-11-02,8869.6109
23_82_2012-11-02,24433.4608
23_83_2012-11-02,972.177
23_85_2012-11-02,4639.4151
23_87_2012-11-02,41334.4677
23_90_2012-11-02,25281.7689
23_91_2012-11-02,24653.8188
23_92_2012-11-02,73484.5342
23_93_2012-11-02,2538.5949
23_95_2012-11-02,50799.1729
23_96_2012-11-02,13842.3714
23_97_2012-11-02,8229.2735
23_98_2012-11-02,207.1542
23_1_2012-11-09,27176.4077
23_2_2012-11-09,72550.4796
23_3_2012-11-09,16414.8011
23_4_2012-11-09,26042.5223
23_5_2012-11-09,47503.6187
23_6_2012-11-09,5404.8428
23_7_2012-11-09,44808.0987
23_8_2012-11-09,40204.7323
23_9_2012-11-09,48431.7919
23_10_2012-11-09,33288.3719
23_11_2012-11-09,30498.2117
23_12_2012-11-09,4082.0119
23_13_2012-11-09,35018.7578
23_14_2012-11-09,44039.5137
23_16_2012-11-09,5148.8126
23_17_2012-11-09,33485.485
23_18_2012-11-09,19048.4549
23_19_2012-11-09,1451.9736
23_20_2012-11-09,11330.7367
23_21_2012-11-09,12919.237
23_22_2012-11-09,24142.893
23_23_2012-11-09,61185.3645
23_24_2012-11-09,12872.5907
23_25_2012-11-09,15929.8676
23_26_2012-11-09,19645.3944
23_27_2012-11-09,4750.3993
23_28_2012-11-09,1657.8873
23_29_2012-11-09,14453.7518
23_30_2012-11-09,6275.6196
23_31_2012-11-09,5335.1298
23_32_2012-11-09,11527.8159
23_33_2012-11-09,11531.573
23_34_2012-11-09,23474.4988
23_35_2012-11-09,5246.9307
23_36_2012-11-09,3943.5618
23_38_2012-11-09,46030.5384
23_40_2012-11-09,60676.0986
23_41_2012-11-09,1951.1459
23_42_2012-11-09,11211.2111
23_44_2012-11-09,11037.1212
23_46_2012-11-09,33846.8754
23_47_2012-11-09,24.7238
23_49_2012-11-09,26187.2509
23_50_2012-11-09,6521.795
23_52_2012-11-09,2834.8922
23_54_2012-11-09,53.0938
23_55_2012-11-09,24943.2076
23_56_2012-11-09,1884.1615
23_58_2012-11-09,3434.6044
23_59_2012-11-09,499.5918
23_60_2012-11-09,141.004
23_67_2012-11-09,14261.8774
23_71_2012-11-09,12295.9421
23_72_2012-11-09,76920.7384
23_74_2012-11-09,34881.8525
23_79_2012-11-09,33542.0943
23_80_2012-11-09,1689.2252
23_81_2012-11-09,8712.236
23_82_2012-11-09,25052.3883
23_83_2012-11-09,1203.0057
23_85_2012-11-09,4690.1066
23_87_2012-11-09,38030.0458
23_90_2012-11-09,25397.706
23_91_2012-11-09,26580.409
23_92_2012-11-09,74234.2138
23_93_2012-11-09,2221.4931
23_95_2012-11-09,50602.9331
23_96_2012-11-09,14820.222
23_97_2012-11-09,7176.5372
23_98_2012-11-09,184.9249
23_1_2012-11-16,26648.2859
23_2_2012-11-16,67111.064
23_3_2012-11-16,13937.8843
23_4_2012-11-16,26101.1464
23_5_2012-11-16,44003.5318
23_6_2012-11-16,4969.2102
23_7_2012-11-16,41138.0089
23_8_2012-11-16,39330.3678
23_9_2012-11-16,45251.4166
23_10_2012-11-16,29235.3871
23_11_2012-11-16,26219.2856
23_12_2012-11-16,4551.774
23_13_2012-11-16,35525.4789
23_14_2012-11-16,38621.3573
23_16_2012-11-16,5082.6411
23_17_2012-11-16,29047.0838
23_18_2012-11-16,20781.8538
23_19_2012-11-16,1338.8504
23_20_2012-11-16,10926.4255
23_21_2012-11-16,10880.4785
23_22_2012-11-16,22903.8179
23_23_2012-11-16,53792.972
23_24_2012-11-16,10677.4938
23_25_2012-11-16,16152.5462
23_26_2012-11-16,15729.1561
23_27_2012-11-16,4594.4175
23_28_2012-11-16,1680.4884
23_29_2012-11-16,12591.7006
23_30_2012-11-16,6322.0473
23_31_2012-11-16,5156.964
23_32_2012-11-16,10024.4316
23_33_2012-11-16,10882.9516
23_34_2012-11-16,23334.7129
23_35_2012-11-16,4908.8183
23_36_2012-11-16,3563.7196
23_38_2012-11-16,46750.489
23_40_2012-11-16,61550.4609
23_41_2012-11-16,1511.1224
23_42_2012-11-16,12931.9673
23_44_2012-11-16,9227.1668
23_46_2012-11-16,33227.2221
23_49_2012-11-16,26846.8346
23_50_2012-11-16,6930.35
23_52_2012-11-16,2827.9347
23_54_2012-11-16,49.5266
23_55_2012-11-16,25291.5833
23_56_2012-11-16,1391.8168
23_58_2012-11-16,3539.45
23_59_2012-11-16,467.1377
23_60_2012-11-16,128.004
23_67_2012-11-16,13958.805
23_71_2012-11-16,11840.0872
23_72_2012-11-16,73961.2411
23_74_2012-11-16,35094.4525
23_79_2012-11-16,31939.1238
23_80_2012-11-16,1576.142
23_81_2012-11-16,8527.6504
23_82_2012-11-16,24786.0172
23_83_2012-11-16,1027.9767
23_85_2012-11-16,4761.0719
23_87_2012-11-16,34892.4545
23_90_2012-11-16,25114.6748
23_91_2012-11-16,24693.3367
23_92_2012-11-16,73366.7121
23_93_2012-11-16,2092.3691
23_95_2012-11-16,50606.4486
23_96_2012-11-16,14061.9487
23_97_2012-11-16,6836.2589
23_98_2012-11-16,194.0756
23_1_2012-11-23,33090.0982
23_2_2012-11-23,85138.6863
23_3_2012-11-23,21287.6576
23_4_2012-11-23,25133.3873
23_5_2012-11-23,85565.5768
23_6_2012-11-23,23625.3333
23_7_2012-11-23,91496.5621
23_8_2012-11-23,39832.1186
23_9_2012-11-23,50403.0993
23_10_2012-11-23,33819.2541
23_11_2012-11-23,31698.5246
23_12_2012-11-23,3949.8655
23_13_2012-11-23,32568.4595
23_14_2012-11-23,63723.2837
23_16_2012-11-23,6223.1251
23_17_2012-11-23,36130.4081
23_18_2012-11-23,37542.1832
23_19_2012-11-23,1445.2647
23_20_2012-11-23,13701.7285
23_21_2012-11-23,14757.6077
23_22_2012-11-23,32056.3577
23_23_2012-11-23,66338.1095
23_24_2012-11-23,20111.184
23_25_2012-11-23,17982.4444
23_26_2012-11-23,21705.0176
23_27_2012-11-23,5169.7707
23_28_2012-11-23,1570.6677
23_29_2012-11-23,17469.9576
23_30_2012-11-23,6378.0238
23_31_2012-11-23,5638.5846
23_32_2012-11-23,13864.6523
23_33_2012-11-23,16943.4891
23_34_2012-11-23,26781.0975
23_35_2012-11-23,5954.8773
23_36_2012-11-23,4949.9616
23_38_2012-11-23,42147.3686
23_40_2012-11-23,58323.5556
23_41_2012-11-23,2845.7451
23_42_2012-11-23,10862.5988
23_44_2012-11-23,13944.1626
23_45_2012-11-23,55.6554
23_46_2012-11-23,39628.2258
23_49_2012-11-23,25377.163
23_50_2012-11-23,6383.91
23_52_2012-11-23,4490.0654
23_54_2012-11-23,55.2436
23_55_2012-11-23,53432.9946
23_56_2012-11-23,2045.0044
23_58_2012-11-23,3537.975
23_59_2012-11-23,1243.52
23_60_2012-11-23,531.6418
23_67_2012-11-23,14237.8207
23_71_2012-11-23,18193.0679
23_72_2012-11-23,83660.9867
23_74_2012-11-23,41901.897
23_79_2012-11-23,34335.714
23_80_2012-11-23,1632.4072
23_81_2012-11-23,7656.7772
23_82_2012-11-23,27936.8023
23_83_2012-11-23,1250.9564
23_85_2012-11-23,4836.5968
23_87_2012-11-23,38168.835
23_90_2012-11-23,26900.1319
23_91_2012-11-23,22356.8566
23_92_2012-11-23,74215.7605
23_93_2012-11-23,2278.5801
23_95_2012-11-23,49381.0121
23_96_2012-11-23,16768.3375
23_97_2012-11-23,6085.29
23_98_2012-11-23,334.2981
23_1_2012-11-30,54578.8412
23_2_2012-11-30,82081.0684
23_3_2012-11-30,18733.9681
23_4_2012-11-30,25245.9877
23_5_2012-11-30,30730.9685
23_6_2012-11-30,6375.2306
23_7_2012-11-30,58775.6904
23_8_2012-11-30,38836.052
23_9_2012-11-30,63364.245
23_10_2012-11-30,34945.5528
23_11_2012-11-30,32546.5926
23_12_2012-11-30,3646.6859
23_13_2012-11-30,30803.5424
23_14_2012-11-30,27753.9407
23_16_2012-11-30,6100.5105
23_17_2012-11-30,34056.3609
23_18_2012-11-30,30303.3846
23_19_2012-11-30,1684.2724
23_20_2012-11-30,11204.4051
23_21_2012-11-30,13122.3482
23_22_2012-11-30,26399.3953
23_23_2012-11-30,56302.2275
23_24_2012-11-30,11923.0661
23_25_2012-11-30,16203.184
23_26_2012-11-30,10279.008
23_27_2012-11-30,4776.0512
23_28_2012-11-30,1919.3918
23_29_2012-11-30,14969.2286
23_30_2012-11-30,6458.3253
23_31_2012-11-30,5623.9334
23_32_2012-11-30,10594.8309
23_33_2012-11-30,11702.9772
23_34_2012-11-30,23572.228
23_35_2012-11-30,5805.8755
23_36_2012-11-30,4211.6204
23_38_2012-11-30,42132.8419
23_40_2012-11-30,58067.3713
23_41_2012-11-30,2859.7128
23_42_2012-11-30,10478.3561
23_44_2012-11-30,12177.5679
23_46_2012-11-30,36999.0866
23_49_2012-11-30,25621.3731
23_50_2012-11-30,6562.465
23_52_2012-11-30,4262.5667
23_54_2012-11-30,78.3216
23_55_2012-11-30,21381.629
23_56_2012-11-30,881.5302
23_58_2012-11-30,3210.66
23_59_2012-11-30,485.3164
23_60_2012-11-30,140.68
23_67_2012-11-30,14859.9449
23_71_2012-11-30,12164.9157
23_72_2012-11-30,77654.2396
23_74_2012-11-30,33567.9239
23_79_2012-11-30,28234.1232
23_80_2012-11-30,1705.3677
23_81_2012-11-30,7868.1546
23_82_2012-11-30,25576.7141
23_83_2012-11-30,1362.4823
23_85_2012-11-30,4585.5271
23_87_2012-11-30,39724.6983
23_90_2012-11-30,26281.7397
23_91_2012-11-30,23333.2911
23_92_2012-11-30,72536.0684
23_93_2012-11-30,2219.1672
23_95_2012-11-30,48426.1297
23_96_2012-11-30,17065.8457
23_97_2012-11-30,7507.7667
23_98_2012-11-30,359.3931
23_1_2012-12-07,37719.5158
23_2_2012-12-07,78445.0183
23_3_2012-12-07,19878.1025
23_4_2012-12-07,25969.8047
23_5_2012-12-07,53755.1219
23_6_2012-12-07,6707.1994
23_7_2012-12-07,82168.0512
23_8_2012-12-07,41343.98
23_9_2012-12-07,48893.753
23_10_2012-12-07,35384.3392
23_11_2012-12-07,33812.8154
23_12_2012-12-07,3896.1342
23_13_2012-12-07,36128.0017
23_14_2012-12-07,47211.32
23_16_2012-12-07,5520.4441
23_17_2012-12-07,30507.0561
23_18_2012-12-07,68967.214
23_19_2012-12-07,1495.0237
23_20_2012-12-07,11261.9086
23_21_2012-12-07,13690.049
23_22_2012-12-07,24097.3352
23_23_2012-12-07,54646.7374
23_24_2012-12-07,16177.0577
23_25_2012-12-07,17942.757
23_26_2012-12-07,18726.5926
23_27_2012-12-07,4985.0253
23_28_2012-12-07,1603.429
23_29_2012-12-07,13158.0981
23_30_2012-12-07,6308.5622
23_31_2012-12-07,5673.0629
23_32_2012-12-07,15405.8439
23_33_2012-12-07,16216.0171
23_34_2012-12-07,24150.1012
23_35_2012-12-07,5700.6541
23_36_2012-12-07,4499.2137
23_38_2012-12-07,47515.093
23_40_2012-12-07,62884.7039
23_41_2012-12-07,2009.1317
23_42_2012-12-07,10937.8562
23_44_2012-12-07,16005.6462
23_45_2012-12-07,31.164
23_46_2012-12-07,42502.2169
23_47_2012-12-07,-158.9102
23_49_2012-12-07,26123.7891
23_50_2012-12-07,6317.347
23_52_2012-12-07,3074.0151
23_54_2012-12-07,56.4538
23_55_2012-12-07,24964.1787
23_56_2012-12-07,3001.4482
23_58_2012-12-07,3285.4647
23_59_2012-12-07,2735.7345
23_60_2012-12-07,264.436
23_67_2012-12-07,17520.3386
23_71_2012-12-07,10902.5173
23_72_2012-12-07,82861.2465
